"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","25.05.2022 22:30 - 25.05.2022 22:45 (CET/CEST)","592","692"
"BZN|ES","25.05.2022 22:45 - 25.05.2022 23:00 (CET/CEST)","584","672"
"BZN|ES","25.05.2022 23:00 - 25.05.2022 23:15 (CET/CEST)","580","660"
"BZN|ES","25.05.2022 23:15 - 25.05.2022 23:30 (CET/CEST)","580","660"
"BZN|ES","25.05.2022 23:30 - 25.05.2022 23:45 (CET/CEST)","576","660"
"BZN|ES","25.05.2022 23:45 - 26.05.2022 00:00 (CET/CEST)","576","660"
"BZN|ES","27.05.2022 00:00 - 27.05.2022 00:15 (CET/CEST)","660","696"
"BZN|ES","27.05.2022 00:15 - 27.05.2022 00:30 (CET/CEST)","660","700"
"BZN|ES","27.05.2022 00:30 - 27.05.2022 00:45 (CET/CEST)","656","696"
"BZN|ES","27.05.2022 00:45 - 27.05.2022 01:00 (CET/CEST)","656","696"
"BZN|ES","27.05.2022 01:00 - 27.05.2022 01:15 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 01:15 - 27.05.2022 01:30 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 01:30 - 27.05.2022 01:45 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 01:45 - 27.05.2022 02:00 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 02:00 - 27.05.2022 02:15 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 02:15 - 27.05.2022 02:30 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 02:30 - 27.05.2022 02:45 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 02:45 - 27.05.2022 03:00 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 03:00 - 27.05.2022 03:15 (CET/CEST)","652","696"
"BZN|ES","27.05.2022 03:15 - 27.05.2022 03:30 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 03:30 - 27.05.2022 03:45 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 03:45 - 27.05.2022 04:00 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 04:00 - 27.05.2022 04:15 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 04:15 - 27.05.2022 04:30 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 04:30 - 27.05.2022 04:45 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 04:45 - 27.05.2022 05:00 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 05:00 - 27.05.2022 05:15 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 05:15 - 27.05.2022 05:30 (CET/CEST)","652","692"
"BZN|ES","27.05.2022 05:30 - 27.05.2022 05:45 (CET/CEST)","644","692"
"BZN|ES","27.05.2022 05:45 - 27.05.2022 06:00 (CET/CEST)","624","692"
"BZN|ES","27.05.2022 06:00 - 27.05.2022 06:15 (CET/CEST)","588","672"
"BZN|ES","27.05.2022 06:15 - 27.05.2022 06:30 (CET/CEST)","516","612"
"BZN|ES","27.05.2022 06:30 - 27.05.2022 06:45 (CET/CEST)","412","496"
"BZN|ES","27.05.2022 06:45 - 27.05.2022 07:00 (CET/CEST)","348","436"
"BZN|ES","27.05.2022 07:00 - 27.05.2022 07:15 (CET/CEST)","336","408"
"BZN|ES","27.05.2022 07:15 - 27.05.2022 07:30 (CET/CEST)","436","504"
"BZN|ES","27.05.2022 07:30 - 27.05.2022 07:45 (CET/CEST)","764","820"
"BZN|ES","27.05.2022 07:45 - 27.05.2022 08:00 (CET/CEST)","1440","1464"
"BZN|ES","27.05.2022 08:00 - 27.05.2022 08:15 (CET/CEST)","2344","2328"
"BZN|ES","27.05.2022 08:15 - 27.05.2022 08:30 (CET/CEST)","3440","3376"
"BZN|ES","27.05.2022 08:30 - 27.05.2022 08:45 (CET/CEST)","4652","4524"
"BZN|ES","27.05.2022 08:45 - 27.05.2022 09:00 (CET/CEST)","5912","5764"
"BZN|ES","27.05.2022 09:00 - 27.05.2022 09:15 (CET/CEST)","7324","7056"
"BZN|ES","27.05.2022 09:15 - 27.05.2022 09:30 (CET/CEST)","8736","8384"
"BZN|ES","27.05.2022 09:30 - 27.05.2022 09:45 (CET/CEST)","9976","9604"
"BZN|ES","27.05.2022 09:45 - 27.05.2022 10:00 (CET/CEST)","10948","10516"
"BZN|ES","27.05.2022 10:00 - 27.05.2022 10:15 (CET/CEST)","11648","11152"
"BZN|ES","27.05.2022 10:15 - 27.05.2022 10:30 (CET/CEST)","12136","11668"
"BZN|ES","27.05.2022 10:30 - 27.05.2022 10:45 (CET/CEST)","12484","12116"
"BZN|ES","27.05.2022 10:45 - 27.05.2022 11:00 (CET/CEST)","12784","12516"
"BZN|ES","27.05.2022 11:00 - 27.05.2022 11:15 (CET/CEST)","13056","12812"
"BZN|ES","27.05.2022 11:15 - 27.05.2022 11:30 (CET/CEST)","13204","13028"
"BZN|ES","27.05.2022 11:30 - 27.05.2022 11:45 (CET/CEST)","13336","13220"
"BZN|ES","27.05.2022 11:45 - 27.05.2022 12:00 (CET/CEST)","13496","13388"
"BZN|ES","27.05.2022 12:00 - 27.05.2022 12:15 (CET/CEST)","13640","13524"
"BZN|ES","27.05.2022 12:15 - 27.05.2022 12:30 (CET/CEST)","13684","13576"
"BZN|ES","27.05.2022 12:30 - 27.05.2022 12:45 (CET/CEST)","13732","13608"
"BZN|ES","27.05.2022 12:45 - 27.05.2022 13:00 (CET/CEST)","13808","13704"
"BZN|ES","27.05.2022 13:00 - 27.05.2022 13:15 (CET/CEST)","13872","13708"
"BZN|ES","27.05.2022 13:15 - 27.05.2022 13:30 (CET/CEST)","13912","13736"
"BZN|ES","27.05.2022 13:30 - 27.05.2022 13:45 (CET/CEST)","13984","13780"
"BZN|ES","27.05.2022 13:45 - 27.05.2022 14:00 (CET/CEST)","13996","13788"
"BZN|ES","27.05.2022 14:00 - 27.05.2022 14:15 (CET/CEST)","14004","13796"
"BZN|ES","27.05.2022 14:15 - 27.05.2022 14:30 (CET/CEST)","14016","13828"
"BZN|ES","27.05.2022 14:30 - 27.05.2022 14:45 (CET/CEST)","13988","13752"
"BZN|ES","27.05.2022 14:45 - 27.05.2022 15:00 (CET/CEST)","13880","13584"
"BZN|ES","27.05.2022 15:00 - 27.05.2022 15:15 (CET/CEST)","13784","13528"
"BZN|ES","27.05.2022 15:15 - 27.05.2022 15:30 (CET/CEST)","13652","13436"
"BZN|ES","27.05.2022 15:30 - 27.05.2022 15:45 (CET/CEST)","13716","13216"
"BZN|ES","27.05.2022 15:45 - 27.05.2022 16:00 (CET/CEST)","13692","13180"
"BZN|ES","27.05.2022 16:00 - 27.05.2022 16:15 (CET/CEST)","13656","13096"
"BZN|ES","27.05.2022 16:15 - 27.05.2022 16:30 (CET/CEST)","13568","12884"
"BZN|ES","27.05.2022 16:30 - 27.05.2022 16:45 (CET/CEST)","13512","12892"
"BZN|ES","27.05.2022 16:45 - 27.05.2022 17:00 (CET/CEST)","13436","12780"
"BZN|ES","27.05.2022 17:00 - 27.05.2022 17:15 (CET/CEST)","13252","12692"
"BZN|ES","27.05.2022 17:15 - 27.05.2022 17:30 (CET/CEST)","13056","12264"
"BZN|ES","27.05.2022 17:30 - 27.05.2022 17:45 (CET/CEST)","12768","12132"
"BZN|ES","27.05.2022 17:45 - 27.05.2022 18:00 (CET/CEST)","12540","11904"
"BZN|ES","27.05.2022 18:00 - 27.05.2022 18:15 (CET/CEST)","12180","11696"
"BZN|ES","27.05.2022 18:15 - 27.05.2022 18:30 (CET/CEST)","11876","11356"
"BZN|ES","27.05.2022 18:30 - 27.05.2022 18:45 (CET/CEST)","11560","11000"
"BZN|ES","27.05.2022 18:45 - 27.05.2022 19:00 (CET/CEST)","11112","10460"
"BZN|ES","27.05.2022 19:00 - 27.05.2022 19:15 (CET/CEST)","10568","9768"
"BZN|ES","27.05.2022 19:15 - 27.05.2022 19:30 (CET/CEST)","9936","8952"
"BZN|ES","27.05.2022 19:30 - 27.05.2022 19:45 (CET/CEST)","9104","8108"
"BZN|ES","27.05.2022 19:45 - 27.05.2022 20:00 (CET/CEST)","8040","7064"
"BZN|ES","27.05.2022 20:00 - 27.05.2022 20:15 (CET/CEST)","6860","5932"
"BZN|ES","27.05.2022 20:15 - 27.05.2022 20:30 (CET/CEST)","5632","4828"
"BZN|ES","27.05.2022 20:30 - 27.05.2022 20:45 (CET/CEST)","4348","3784"
"BZN|ES","27.05.2022 20:45 - 27.05.2022 21:00 (CET/CEST)","3220","2792"
"BZN|ES","27.05.2022 21:00 - 27.05.2022 21:15 (CET/CEST)","2252","1944"
"BZN|ES","27.05.2022 21:15 - 27.05.2022 21:30 (CET/CEST)","1500","1352"
"BZN|ES","27.05.2022 21:30 - 27.05.2022 21:45 (CET/CEST)","1076","996"
"BZN|ES","27.05.2022 21:45 - 27.05.2022 22:00 (CET/CEST)","900","840"
"BZN|ES","27.05.2022 22:00 - 27.05.2022 22:15 (CET/CEST)","804","756"
"BZN|ES","27.05.2022 22:15 - 27.05.2022 22:30 (CET/CEST)","748","716"
"BZN|ES","27.05.2022 22:30 - 27.05.2022 22:45 (CET/CEST)","720","700"
"BZN|ES","27.05.2022 22:45 - 27.05.2022 23:00 (CET/CEST)","708","688"
"BZN|ES","27.05.2022 23:00 - 27.05.2022 23:15 (CET/CEST)","700","684"
"BZN|ES","27.05.2022 23:15 - 27.05.2022 23:30 (CET/CEST)","700","684"
"BZN|ES","27.05.2022 23:30 - 27.05.2022 23:45 (CET/CEST)","700","680"
"BZN|ES","27.05.2022 23:45 - 28.05.2022 00:00 (CET/CEST)","700","680"
"BZN|ES","29.05.2022 00:00 - 29.05.2022 00:15 (CET/CEST)","680","640"
"BZN|ES","29.05.2022 00:15 - 29.05.2022 00:30 (CET/CEST)","680","616"
"BZN|ES","29.05.2022 00:30 - 29.05.2022 00:45 (CET/CEST)","680","604"
"BZN|ES","29.05.2022 00:45 - 29.05.2022 01:00 (CET/CEST)","680","572"
"BZN|ES","29.05.2022 01:00 - 29.05.2022 01:15 (CET/CEST)","676","524"
"BZN|ES","29.05.2022 01:15 - 29.05.2022 01:30 (CET/CEST)","676","504"
"BZN|ES","29.05.2022 01:30 - 29.05.2022 01:45 (CET/CEST)","676","480"
"BZN|ES","29.05.2022 01:45 - 29.05.2022 02:00 (CET/CEST)","676","468"
"BZN|ES","29.05.2022 02:00 - 29.05.2022 02:15 (CET/CEST)","664","464"
"BZN|ES","29.05.2022 02:15 - 29.05.2022 02:30 (CET/CEST)","652","448"
"BZN|ES","29.05.2022 02:30 - 29.05.2022 02:45 (CET/CEST)","636","420"
"BZN|ES","29.05.2022 02:45 - 29.05.2022 03:00 (CET/CEST)","636","400"
"BZN|ES","29.05.2022 03:00 - 29.05.2022 03:15 (CET/CEST)","632","368"
"BZN|ES","29.05.2022 03:15 - 29.05.2022 03:30 (CET/CEST)","628","336"
"BZN|ES","29.05.2022 03:30 - 29.05.2022 03:45 (CET/CEST)","624","320"
"BZN|ES","29.05.2022 03:45 - 29.05.2022 04:00 (CET/CEST)","624","312"
"BZN|ES","29.05.2022 04:00 - 29.05.2022 04:15 (CET/CEST)","624","316"
"BZN|ES","29.05.2022 04:15 - 29.05.2022 04:30 (CET/CEST)","596","312"
"BZN|ES","29.05.2022 04:30 - 29.05.2022 04:45 (CET/CEST)","564","308"
"BZN|ES","29.05.2022 04:45 - 29.05.2022 05:00 (CET/CEST)","544","304"
"BZN|ES","29.05.2022 05:00 - 29.05.2022 05:15 (CET/CEST)","544","304"
"BZN|ES","29.05.2022 05:15 - 29.05.2022 05:30 (CET/CEST)","528","304"
"BZN|ES","29.05.2022 05:30 - 29.05.2022 05:45 (CET/CEST)","444","304"
"BZN|ES","29.05.2022 05:45 - 29.05.2022 06:00 (CET/CEST)","384","304"
"BZN|ES","29.05.2022 06:00 - 29.05.2022 06:15 (CET/CEST)","348","272"
"BZN|ES","29.05.2022 06:15 - 29.05.2022 06:30 (CET/CEST)","260","236"
"BZN|ES","29.05.2022 06:30 - 29.05.2022 06:45 (CET/CEST)","164","156"
"BZN|ES","29.05.2022 06:45 - 29.05.2022 07:00 (CET/CEST)","128","120"
"BZN|ES","29.05.2022 07:00 - 29.05.2022 07:15 (CET/CEST)","156","124"
"BZN|ES","29.05.2022 07:15 - 29.05.2022 07:30 (CET/CEST)","324","228"
"BZN|ES","29.05.2022 07:30 - 29.05.2022 07:45 (CET/CEST)","676","480"
"BZN|ES","29.05.2022 07:45 - 29.05.2022 08:00 (CET/CEST)","1264","916"
"BZN|ES","29.05.2022 08:00 - 29.05.2022 08:15 (CET/CEST)","1968","1508"
"BZN|ES","29.05.2022 08:15 - 29.05.2022 08:30 (CET/CEST)","2664","2196"
"BZN|ES","29.05.2022 08:30 - 29.05.2022 08:45 (CET/CEST)","3524","2860"
"BZN|ES","29.05.2022 08:45 - 29.05.2022 09:00 (CET/CEST)","4368","3548"
"BZN|ES","29.05.2022 09:00 - 29.05.2022 09:15 (CET/CEST)","5328","4396"
"BZN|ES","29.05.2022 09:15 - 29.05.2022 09:30 (CET/CEST)","6368","5056"
"BZN|ES","29.05.2022 09:30 - 29.05.2022 09:45 (CET/CEST)","7196","5548"
"BZN|ES","29.05.2022 09:45 - 29.05.2022 10:00 (CET/CEST)","7996","5740"
"BZN|ES","29.05.2022 10:00 - 29.05.2022 10:15 (CET/CEST)","8600","6180"
"BZN|ES","29.05.2022 10:15 - 29.05.2022 10:30 (CET/CEST)","9184","6440"
"BZN|ES","29.05.2022 10:30 - 29.05.2022 10:45 (CET/CEST)","9688","6784"
"BZN|ES","29.05.2022 10:45 - 29.05.2022 11:00 (CET/CEST)","10116","7080"
"BZN|ES","29.05.2022 11:00 - 29.05.2022 11:15 (CET/CEST)","10672","7440"
"BZN|ES","29.05.2022 11:15 - 29.05.2022 11:30 (CET/CEST)","11016","7632"
"BZN|ES","29.05.2022 11:30 - 29.05.2022 11:45 (CET/CEST)","11340","8220"
"BZN|ES","29.05.2022 11:45 - 29.05.2022 12:00 (CET/CEST)","11628","8720"
"BZN|ES","29.05.2022 12:00 - 29.05.2022 12:15 (CET/CEST)","11924","8728"
"BZN|ES","29.05.2022 12:15 - 29.05.2022 12:30 (CET/CEST)","12052","8736"
"BZN|ES","29.05.2022 12:30 - 29.05.2022 12:45 (CET/CEST)","12236","9180"
"BZN|ES","29.05.2022 12:45 - 29.05.2022 13:00 (CET/CEST)","12504","9332"
"BZN|ES","29.05.2022 13:00 - 29.05.2022 13:15 (CET/CEST)","12552","9648"
"BZN|ES","29.05.2022 13:15 - 29.05.2022 13:30 (CET/CEST)","12696","9820"
"BZN|ES","29.05.2022 13:30 - 29.05.2022 13:45 (CET/CEST)","12816","10296"
"BZN|ES","29.05.2022 13:45 - 29.05.2022 14:00 (CET/CEST)","12928","10528"
"BZN|ES","29.05.2022 14:00 - 29.05.2022 14:15 (CET/CEST)","13052","10640"
"BZN|ES","29.05.2022 14:15 - 29.05.2022 14:30 (CET/CEST)","13080","10508"
"BZN|ES","29.05.2022 14:30 - 29.05.2022 14:45 (CET/CEST)","13124","10780"
"BZN|ES","29.05.2022 14:45 - 29.05.2022 15:00 (CET/CEST)","13080","10968"
"BZN|ES","29.05.2022 15:00 - 29.05.2022 15:15 (CET/CEST)","12924","10928"
"BZN|ES","29.05.2022 15:15 - 29.05.2022 15:30 (CET/CEST)","12936","10804"
"BZN|ES","29.05.2022 15:30 - 29.05.2022 15:45 (CET/CEST)","12844","10904"
"BZN|ES","29.05.2022 15:45 - 29.05.2022 16:00 (CET/CEST)","12940","11076"
"BZN|ES","29.05.2022 16:00 - 29.05.2022 16:15 (CET/CEST)","12828","11112"
"BZN|ES","29.05.2022 16:15 - 29.05.2022 16:30 (CET/CEST)","12672","10936"
"BZN|ES","29.05.2022 16:30 - 29.05.2022 16:45 (CET/CEST)","12588","10864"
"BZN|ES","29.05.2022 16:45 - 29.05.2022 17:00 (CET/CEST)","12320","10636"
"BZN|ES","29.05.2022 17:00 - 29.05.2022 17:15 (CET/CEST)","12124","10824"
"BZN|ES","29.05.2022 17:15 - 29.05.2022 17:30 (CET/CEST)","11764","10696"
"BZN|ES","29.05.2022 17:30 - 29.05.2022 17:45 (CET/CEST)","11572","10268"
"BZN|ES","29.05.2022 17:45 - 29.05.2022 18:00 (CET/CEST)","11328","10204"
"BZN|ES","29.05.2022 18:00 - 29.05.2022 18:15 (CET/CEST)","10972","9412"
"BZN|ES","29.05.2022 18:15 - 29.05.2022 18:30 (CET/CEST)","10756","9056"
"BZN|ES","29.05.2022 18:30 - 29.05.2022 18:45 (CET/CEST)","10456","8744"
"BZN|ES","29.05.2022 18:45 - 29.05.2022 19:00 (CET/CEST)","10204","8244"
"BZN|ES","29.05.2022 19:00 - 29.05.2022 19:15 (CET/CEST)","9552","7436"
"BZN|ES","29.05.2022 19:15 - 29.05.2022 19:30 (CET/CEST)","8616","6736"
"BZN|ES","29.05.2022 19:30 - 29.05.2022 19:45 (CET/CEST)","7556","5764"
"BZN|ES","29.05.2022 19:45 - 29.05.2022 20:00 (CET/CEST)","6640","4856"
"BZN|ES","29.05.2022 20:00 - 29.05.2022 20:15 (CET/CEST)","5684","4056"
"BZN|ES","29.05.2022 20:15 - 29.05.2022 20:30 (CET/CEST)","4752","3236"
"BZN|ES","29.05.2022 20:30 - 29.05.2022 20:45 (CET/CEST)","3704","2400"
"BZN|ES","29.05.2022 20:45 - 29.05.2022 21:00 (CET/CEST)","2672","1876"
"BZN|ES","29.05.2022 21:00 - 29.05.2022 21:15 (CET/CEST)","1848","1404"
"BZN|ES","29.05.2022 21:15 - 29.05.2022 21:30 (CET/CEST)","1316","1080"
"BZN|ES","29.05.2022 21:30 - 29.05.2022 21:45 (CET/CEST)","980","812"
"BZN|ES","29.05.2022 21:45 - 29.05.2022 22:00 (CET/CEST)","820","692"
"BZN|ES","29.05.2022 22:00 - 29.05.2022 22:15 (CET/CEST)","748","660"
"BZN|ES","29.05.2022 22:15 - 29.05.2022 22:30 (CET/CEST)","700","628"
"BZN|ES","29.05.2022 22:30 - 29.05.2022 22:45 (CET/CEST)","676","580"
"BZN|ES","29.05.2022 22:45 - 29.05.2022 23:00 (CET/CEST)","672","560"
"BZN|ES","29.05.2022 23:00 - 29.05.2022 23:15 (CET/CEST)","668","520"
"BZN|ES","29.05.2022 23:15 - 29.05.2022 23:30 (CET/CEST)","672","484"
"BZN|ES","29.05.2022 23:30 - 29.05.2022 23:45 (CET/CEST)","672","452"
"BZN|ES","29.05.2022 23:45 - 30.05.2022 00:00 (CET/CEST)","664","420"
"BZN|ES","31.05.2022 00:00 - 31.05.2022 00:15 (CET/CEST)","364","748"
"BZN|ES","31.05.2022 00:15 - 31.05.2022 00:30 (CET/CEST)","316","736"
"BZN|ES","31.05.2022 00:30 - 31.05.2022 00:45 (CET/CEST)","296","724"
"BZN|ES","31.05.2022 00:45 - 31.05.2022 01:00 (CET/CEST)","264","724"
"BZN|ES","31.05.2022 01:00 - 31.05.2022 01:15 (CET/CEST)","256","724"
"BZN|ES","31.05.2022 01:15 - 31.05.2022 01:30 (CET/CEST)","336","724"
"BZN|ES","31.05.2022 01:30 - 31.05.2022 01:45 (CET/CEST)","276","728"
"BZN|ES","31.05.2022 01:45 - 31.05.2022 02:00 (CET/CEST)","256","728"
"BZN|ES","31.05.2022 02:00 - 31.05.2022 02:15 (CET/CEST)","256","728"
"BZN|ES","31.05.2022 02:15 - 31.05.2022 02:30 (CET/CEST)","256","732"
"BZN|ES","31.05.2022 02:30 - 31.05.2022 02:45 (CET/CEST)","228","728"
"BZN|ES","31.05.2022 02:45 - 31.05.2022 03:00 (CET/CEST)","228","732"
"BZN|ES","31.05.2022 03:00 - 31.05.2022 03:15 (CET/CEST)","224","732"
"BZN|ES","31.05.2022 03:15 - 31.05.2022 03:30 (CET/CEST)","224","724"
"BZN|ES","31.05.2022 03:30 - 31.05.2022 03:45 (CET/CEST)","196","724"
"BZN|ES","31.05.2022 03:45 - 31.05.2022 04:00 (CET/CEST)","196","720"
"BZN|ES","31.05.2022 04:00 - 31.05.2022 04:15 (CET/CEST)","196","720"
"BZN|ES","31.05.2022 04:15 - 31.05.2022 04:30 (CET/CEST)","196","720"
"BZN|ES","31.05.2022 04:30 - 31.05.2022 04:45 (CET/CEST)","196","720"
"BZN|ES","31.05.2022 04:45 - 31.05.2022 05:00 (CET/CEST)","196","716"
"BZN|ES","31.05.2022 05:00 - 31.05.2022 05:15 (CET/CEST)","196","712"
"BZN|ES","31.05.2022 05:15 - 31.05.2022 05:30 (CET/CEST)","196","700"
"BZN|ES","31.05.2022 05:30 - 31.05.2022 05:45 (CET/CEST)","196","688"
"BZN|ES","31.05.2022 05:45 - 31.05.2022 06:00 (CET/CEST)","196","668"
"BZN|ES","31.05.2022 06:00 - 31.05.2022 06:15 (CET/CEST)","196","648"
"BZN|ES","31.05.2022 06:15 - 31.05.2022 06:30 (CET/CEST)","196","580"
"BZN|ES","31.05.2022 06:30 - 31.05.2022 06:45 (CET/CEST)","196","512"
"BZN|ES","31.05.2022 06:45 - 31.05.2022 07:00 (CET/CEST)","200","448"
"BZN|ES","31.05.2022 07:00 - 31.05.2022 07:15 (CET/CEST)","224","400"
"BZN|ES","31.05.2022 07:15 - 31.05.2022 07:30 (CET/CEST)","400","512"
"BZN|ES","31.05.2022 07:30 - 31.05.2022 07:45 (CET/CEST)","804","832"
"BZN|ES","31.05.2022 07:45 - 31.05.2022 08:00 (CET/CEST)","1460","1424"
"BZN|ES","31.05.2022 08:00 - 31.05.2022 08:15 (CET/CEST)","2292","2188"
"BZN|ES","31.05.2022 08:15 - 31.05.2022 08:30 (CET/CEST)","3292","3092"
"BZN|ES","31.05.2022 08:30 - 31.05.2022 08:45 (CET/CEST)","4308","4024"
"BZN|ES","31.05.2022 08:45 - 31.05.2022 09:00 (CET/CEST)","5224","4860"
"BZN|ES","31.05.2022 09:00 - 31.05.2022 09:15 (CET/CEST)","6424","5784"
"BZN|ES","31.05.2022 09:15 - 31.05.2022 09:30 (CET/CEST)","7656","6824"
"BZN|ES","31.05.2022 09:30 - 31.05.2022 09:45 (CET/CEST)","8744","7800"
"BZN|ES","31.05.2022 09:45 - 31.05.2022 10:00 (CET/CEST)","9688","8416"
"BZN|ES","31.05.2022 10:00 - 31.05.2022 10:15 (CET/CEST)","10512","8956"
"BZN|ES","31.05.2022 10:15 - 31.05.2022 10:30 (CET/CEST)","11032","9196"
"BZN|ES","31.05.2022 10:30 - 31.05.2022 10:45 (CET/CEST)","11520","9532"
"BZN|ES","31.05.2022 10:45 - 31.05.2022 11:00 (CET/CEST)","11956","9704"
"BZN|ES","31.05.2022 11:00 - 31.05.2022 11:15 (CET/CEST)","12256","9928"
"BZN|ES","31.05.2022 11:15 - 31.05.2022 11:30 (CET/CEST)","12444","10028"
"BZN|ES","31.05.2022 11:30 - 31.05.2022 11:45 (CET/CEST)","12676","10180"
"BZN|ES","31.05.2022 11:45 - 31.05.2022 12:00 (CET/CEST)","12936","10628"
"BZN|ES","31.05.2022 12:00 - 31.05.2022 12:15 (CET/CEST)","13088","10824"
"BZN|ES","31.05.2022 12:15 - 31.05.2022 12:30 (CET/CEST)","13188","11252"
"BZN|ES","31.05.2022 12:30 - 31.05.2022 12:45 (CET/CEST)","13248","11256"
"BZN|ES","31.05.2022 12:45 - 31.05.2022 13:00 (CET/CEST)","13328","11340"
"BZN|ES","31.05.2022 13:00 - 31.05.2022 13:15 (CET/CEST)","13196","11280"
"BZN|ES","31.05.2022 13:15 - 31.05.2022 13:30 (CET/CEST)","13352","11580"
"BZN|ES","31.05.2022 13:30 - 31.05.2022 13:45 (CET/CEST)","13456","11540"
"BZN|ES","31.05.2022 13:45 - 31.05.2022 14:00 (CET/CEST)","13440","11760"
"BZN|ES","31.05.2022 14:00 - 31.05.2022 14:15 (CET/CEST)","13436","11628"
"BZN|ES","31.05.2022 14:15 - 31.05.2022 14:30 (CET/CEST)","13444","11648"
"BZN|ES","31.05.2022 14:30 - 31.05.2022 14:45 (CET/CEST)","13396","11888"
"BZN|ES","31.05.2022 14:45 - 31.05.2022 15:00 (CET/CEST)","13324","11780"
"BZN|ES","31.05.2022 15:00 - 31.05.2022 15:15 (CET/CEST)","13284","11608"
"BZN|ES","31.05.2022 15:15 - 31.05.2022 15:30 (CET/CEST)","13264","11236"
"BZN|ES","31.05.2022 15:30 - 31.05.2022 15:45 (CET/CEST)","13236","11080"
"BZN|ES","31.05.2022 15:45 - 31.05.2022 16:00 (CET/CEST)","13204","10976"
"BZN|ES","31.05.2022 16:00 - 31.05.2022 16:15 (CET/CEST)","13048","10792"
"BZN|ES","31.05.2022 16:15 - 31.05.2022 16:30 (CET/CEST)","13080","10600"
"BZN|ES","31.05.2022 16:30 - 31.05.2022 16:45 (CET/CEST)","13048","10684"
"BZN|ES","31.05.2022 16:45 - 31.05.2022 17:00 (CET/CEST)","12932","10396"
"BZN|ES","31.05.2022 17:00 - 31.05.2022 17:15 (CET/CEST)","12728","10180"
"BZN|ES","31.05.2022 17:15 - 31.05.2022 17:30 (CET/CEST)","12540","10116"
"BZN|ES","31.05.2022 17:30 - 31.05.2022 17:45 (CET/CEST)","12260","9976"
"BZN|ES","31.05.2022 17:45 - 31.05.2022 18:00 (CET/CEST)","12124","9712"
"BZN|ES","31.05.2022 18:00 - 31.05.2022 18:15 (CET/CEST)","11956","9236"
"BZN|ES","31.05.2022 18:15 - 31.05.2022 18:30 (CET/CEST)","11788","8712"
"BZN|ES","31.05.2022 18:30 - 31.05.2022 18:45 (CET/CEST)","11564","8508"
"BZN|ES","31.05.2022 18:45 - 31.05.2022 19:00 (CET/CEST)","11240","8152"
"BZN|ES","31.05.2022 19:00 - 31.05.2022 19:15 (CET/CEST)","10864","8260"
"BZN|ES","31.05.2022 19:15 - 31.05.2022 19:30 (CET/CEST)","10360","8224"
"BZN|ES","31.05.2022 19:30 - 31.05.2022 19:45 (CET/CEST)","9328","7352"
"BZN|ES","31.05.2022 19:45 - 31.05.2022 20:00 (CET/CEST)","7924","6244"
"BZN|ES","31.05.2022 20:00 - 31.05.2022 20:15 (CET/CEST)","7100","5512"
"BZN|ES","31.05.2022 20:15 - 31.05.2022 20:30 (CET/CEST)","5884","4644"
"BZN|ES","31.05.2022 20:30 - 31.05.2022 20:45 (CET/CEST)","4584","3684"
"BZN|ES","31.05.2022 20:45 - 31.05.2022 21:00 (CET/CEST)","3412","2860"
"BZN|ES","31.05.2022 21:00 - 31.05.2022 21:15 (CET/CEST)","2476","1988"
"BZN|ES","31.05.2022 21:15 - 31.05.2022 21:30 (CET/CEST)","1764","1276"
"BZN|ES","31.05.2022 21:30 - 31.05.2022 21:45 (CET/CEST)","1284","888"
"BZN|ES","31.05.2022 21:45 - 31.05.2022 22:00 (CET/CEST)","1080","700"
"BZN|ES","31.05.2022 22:00 - 31.05.2022 22:15 (CET/CEST)","980","596"
"BZN|ES","31.05.2022 22:15 - 31.05.2022 22:30 (CET/CEST)","860","540"
"BZN|ES","31.05.2022 22:30 - 31.05.2022 22:45 (CET/CEST)","776","524"
"BZN|ES","31.05.2022 22:45 - 31.05.2022 23:00 (CET/CEST)","764","520"
"BZN|ES","31.05.2022 23:00 - 31.05.2022 23:15 (CET/CEST)","756","512"
"BZN|ES","31.05.2022 23:15 - 31.05.2022 23:30 (CET/CEST)","752","476"
"BZN|ES","31.05.2022 23:30 - 31.05.2022 23:45 (CET/CEST)","752","460"
"BZN|ES","31.05.2022 23:45 - 01.06.2022 00:00 (CET/CEST)","748","452"
"BZN|ES","02.06.2022 00:00 - 02.06.2022 00:15 (CET/CEST)","448","176"
"BZN|ES","02.06.2022 00:15 - 02.06.2022 00:30 (CET/CEST)","448","160"
