"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","12.11.2024 12:15 - 12.11.2024 12:30 (CET/CEST)","13288","6308"
"BZN|ES","12.11.2024 12:30 - 12.11.2024 12:45 (CET/CEST)","13348","6584"
"BZN|ES","12.11.2024 12:45 - 12.11.2024 13:00 (CET/CEST)","13832","6496"
"BZN|ES","12.11.2024 13:00 - 12.11.2024 13:15 (CET/CEST)","13820","6736"
"BZN|ES","12.11.2024 13:15 - 12.11.2024 13:30 (CET/CEST)","13148","6940"
"BZN|ES","12.11.2024 13:30 - 12.11.2024 13:45 (CET/CEST)","13248","6996"
"BZN|ES","12.11.2024 13:45 - 12.11.2024 14:00 (CET/CEST)","13572","6664"
"BZN|ES","12.11.2024 14:00 - 12.11.2024 14:15 (CET/CEST)","13572","6220"
"BZN|ES","12.11.2024 14:15 - 12.11.2024 14:30 (CET/CEST)","13160","5732"
"BZN|ES","12.11.2024 14:30 - 12.11.2024 14:45 (CET/CEST)","13172","5364"
"BZN|ES","12.11.2024 14:45 - 12.11.2024 15:00 (CET/CEST)","13104","5100"
"BZN|ES","12.11.2024 15:00 - 12.11.2024 15:15 (CET/CEST)","12812","4508"
"BZN|ES","12.11.2024 15:15 - 12.11.2024 15:30 (CET/CEST)","12216","3996"
"BZN|ES","12.11.2024 15:30 - 12.11.2024 15:45 (CET/CEST)","11884","3864"
"BZN|ES","12.11.2024 15:45 - 12.11.2024 16:00 (CET/CEST)","11264","3704"
"BZN|ES","12.11.2024 16:00 - 12.11.2024 16:15 (CET/CEST)","10664","3364"
"BZN|ES","12.11.2024 16:15 - 12.11.2024 16:30 (CET/CEST)","9564","3008"
"BZN|ES","12.11.2024 16:30 - 12.11.2024 16:45 (CET/CEST)","8688","2728"
"BZN|ES","12.11.2024 16:45 - 12.11.2024 17:00 (CET/CEST)","7572","2488"
"BZN|ES","12.11.2024 17:00 - 12.11.2024 17:15 (CET/CEST)","6432","2068"
"BZN|ES","12.11.2024 17:15 - 12.11.2024 17:30 (CET/CEST)","4772","1616"
"BZN|ES","12.11.2024 17:30 - 12.11.2024 17:45 (CET/CEST)","3248","1148"
"BZN|ES","12.11.2024 17:45 - 12.11.2024 18:00 (CET/CEST)","1848","732"
"BZN|ES","12.11.2024 18:00 - 12.11.2024 18:15 (CET/CEST)","1072","396"
"BZN|ES","12.11.2024 18:15 - 12.11.2024 18:30 (CET/CEST)","720","244"
"BZN|ES","12.11.2024 18:30 - 12.11.2024 18:45 (CET/CEST)","572","208"
"BZN|ES","12.11.2024 18:45 - 12.11.2024 19:00 (CET/CEST)","512","208"
"BZN|ES","12.11.2024 19:00 - 12.11.2024 19:15 (CET/CEST)","476","208"
"BZN|ES","12.11.2024 19:15 - 12.11.2024 19:30 (CET/CEST)","436","208"
"BZN|ES","12.11.2024 19:30 - 12.11.2024 19:45 (CET/CEST)","432","204"
"BZN|ES","12.11.2024 19:45 - 12.11.2024 20:00 (CET/CEST)","432","204"
"BZN|ES","12.11.2024 20:00 - 12.11.2024 20:15 (CET/CEST)","424","204"
"BZN|ES","12.11.2024 20:15 - 12.11.2024 20:30 (CET/CEST)","416","204"
"BZN|ES","12.11.2024 20:30 - 12.11.2024 20:45 (CET/CEST)","420","204"
"BZN|ES","12.11.2024 20:45 - 12.11.2024 21:00 (CET/CEST)","416","204"
"BZN|ES","12.11.2024 21:00 - 12.11.2024 21:15 (CET/CEST)","412","204"
"BZN|ES","12.11.2024 21:15 - 12.11.2024 21:30 (CET/CEST)","400","204"
"BZN|ES","12.11.2024 21:30 - 12.11.2024 21:45 (CET/CEST)","388","188"
"BZN|ES","12.11.2024 21:45 - 12.11.2024 22:00 (CET/CEST)","368","188"
"BZN|ES","12.11.2024 22:00 - 12.11.2024 22:15 (CET/CEST)","356","188"
"BZN|ES","12.11.2024 22:15 - 12.11.2024 22:30 (CET/CEST)","340","188"
"BZN|ES","12.11.2024 22:30 - 12.11.2024 22:45 (CET/CEST)","320","168"
"BZN|ES","12.11.2024 22:45 - 12.11.2024 23:00 (CET/CEST)","308","36"
"BZN|ES","12.11.2024 23:00 - 12.11.2024 23:15 (CET/CEST)","304","36"
"BZN|ES","12.11.2024 23:15 - 12.11.2024 23:30 (CET/CEST)","292","36"
"BZN|ES","12.11.2024 23:30 - 12.11.2024 23:45 (CET/CEST)","276","36"
"BZN|ES","12.11.2024 23:45 - 13.11.2024 00:00 (CET/CEST)","272","36"
"BZN|ES","14.11.2024 00:00 - 14.11.2024 00:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 00:15 - 14.11.2024 00:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 00:30 - 14.11.2024 00:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 00:45 - 14.11.2024 01:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 01:00 - 14.11.2024 01:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 01:15 - 14.11.2024 01:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 01:30 - 14.11.2024 01:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 01:45 - 14.11.2024 02:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 02:00 - 14.11.2024 02:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 02:15 - 14.11.2024 02:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 02:30 - 14.11.2024 02:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 02:45 - 14.11.2024 03:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 03:00 - 14.11.2024 03:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 03:15 - 14.11.2024 03:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 03:30 - 14.11.2024 03:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 03:45 - 14.11.2024 04:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 04:00 - 14.11.2024 04:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 04:15 - 14.11.2024 04:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 04:30 - 14.11.2024 04:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 04:45 - 14.11.2024 05:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 05:00 - 14.11.2024 05:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 05:15 - 14.11.2024 05:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 05:30 - 14.11.2024 05:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 05:45 - 14.11.2024 06:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 06:00 - 14.11.2024 06:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 06:15 - 14.11.2024 06:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 06:30 - 14.11.2024 06:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 06:45 - 14.11.2024 07:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 07:00 - 14.11.2024 07:15 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 07:15 - 14.11.2024 07:30 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 07:30 - 14.11.2024 07:45 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 07:45 - 14.11.2024 08:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 08:00 - 14.11.2024 08:15 (CET/CEST)","44","56"
"BZN|ES","14.11.2024 08:15 - 14.11.2024 08:30 (CET/CEST)","108","160"
"BZN|ES","14.11.2024 08:30 - 14.11.2024 08:45 (CET/CEST)","332","480"
"BZN|ES","14.11.2024 08:45 - 14.11.2024 09:00 (CET/CEST)","748","1012"
"BZN|ES","14.11.2024 09:00 - 14.11.2024 09:15 (CET/CEST)","1336","1740"
"BZN|ES","14.11.2024 09:15 - 14.11.2024 09:30 (CET/CEST)","1980","2568"
"BZN|ES","14.11.2024 09:30 - 14.11.2024 09:45 (CET/CEST)","2580","3416"
"BZN|ES","14.11.2024 09:45 - 14.11.2024 10:00 (CET/CEST)","3236","4348"
"BZN|ES","14.11.2024 10:00 - 14.11.2024 10:15 (CET/CEST)","3864","5160"
"BZN|ES","14.11.2024 10:15 - 14.11.2024 10:30 (CET/CEST)","4496","6024"
"BZN|ES","14.11.2024 10:30 - 14.11.2024 10:45 (CET/CEST)","5176","6668"
"BZN|ES","14.11.2024 10:45 - 14.11.2024 11:00 (CET/CEST)","5488","7160"
"BZN|ES","14.11.2024 11:00 - 14.11.2024 11:15 (CET/CEST)","5772","7464"
"BZN|ES","14.11.2024 11:15 - 14.11.2024 11:30 (CET/CEST)","5708","7916"
"BZN|ES","14.11.2024 11:30 - 14.11.2024 11:45 (CET/CEST)","5928","8220"
"BZN|ES","14.11.2024 11:45 - 14.11.2024 12:00 (CET/CEST)","6116","8552"
"BZN|ES","14.11.2024 12:00 - 14.11.2024 12:15 (CET/CEST)","6552","9000"
"BZN|ES","14.11.2024 12:15 - 14.11.2024 12:30 (CET/CEST)","6768","9480"
"BZN|ES","14.11.2024 12:30 - 14.11.2024 12:45 (CET/CEST)","6984","9520"
"BZN|ES","14.11.2024 12:45 - 14.11.2024 13:00 (CET/CEST)","6648","9372"
"BZN|ES","14.11.2024 13:00 - 14.11.2024 13:15 (CET/CEST)","6304","9364"
"BZN|ES","14.11.2024 13:15 - 14.11.2024 13:30 (CET/CEST)","6248","9564"
"BZN|ES","14.11.2024 13:30 - 14.11.2024 13:45 (CET/CEST)","6200","9764"
"BZN|ES","14.11.2024 13:45 - 14.11.2024 14:00 (CET/CEST)","6168","9908"
"BZN|ES","14.11.2024 14:00 - 14.11.2024 14:15 (CET/CEST)","6268","9792"
"BZN|ES","14.11.2024 14:15 - 14.11.2024 14:30 (CET/CEST)","6188","9724"
"BZN|ES","14.11.2024 14:30 - 14.11.2024 14:45 (CET/CEST)","6204","9612"
"BZN|ES","14.11.2024 14:45 - 14.11.2024 15:00 (CET/CEST)","5904","9468"
"BZN|ES","14.11.2024 15:00 - 14.11.2024 15:15 (CET/CEST)","5500","9320"
"BZN|ES","14.11.2024 15:15 - 14.11.2024 15:30 (CET/CEST)","4836","9080"
"BZN|ES","14.11.2024 15:30 - 14.11.2024 15:45 (CET/CEST)","4544","8480"
"BZN|ES","14.11.2024 15:45 - 14.11.2024 16:00 (CET/CEST)","4420","7988"
"BZN|ES","14.11.2024 16:00 - 14.11.2024 16:15 (CET/CEST)","4068","7416"
"BZN|ES","14.11.2024 16:15 - 14.11.2024 16:30 (CET/CEST)","3668","6552"
"BZN|ES","14.11.2024 16:30 - 14.11.2024 16:45 (CET/CEST)","3116","5800"
"BZN|ES","14.11.2024 16:45 - 14.11.2024 17:00 (CET/CEST)","2360","4732"
"BZN|ES","14.11.2024 17:00 - 14.11.2024 17:15 (CET/CEST)","1772","3560"
"BZN|ES","14.11.2024 17:15 - 14.11.2024 17:30 (CET/CEST)","1244","2300"
"BZN|ES","14.11.2024 17:30 - 14.11.2024 17:45 (CET/CEST)","704","1336"
"BZN|ES","14.11.2024 17:45 - 14.11.2024 18:00 (CET/CEST)","316","700"
"BZN|ES","14.11.2024 18:00 - 14.11.2024 18:15 (CET/CEST)","128","340"
"BZN|ES","14.11.2024 18:15 - 14.11.2024 18:30 (CET/CEST)","56","168"
"BZN|ES","14.11.2024 18:30 - 14.11.2024 18:45 (CET/CEST)","40","120"
"BZN|ES","14.11.2024 18:45 - 14.11.2024 19:00 (CET/CEST)","40","100"
"BZN|ES","14.11.2024 19:00 - 14.11.2024 19:15 (CET/CEST)","40","92"
"BZN|ES","14.11.2024 19:15 - 14.11.2024 19:30 (CET/CEST)","40","84"
"BZN|ES","14.11.2024 19:30 - 14.11.2024 19:45 (CET/CEST)","36","72"
"BZN|ES","14.11.2024 19:45 - 14.11.2024 20:00 (CET/CEST)","36","60"
"BZN|ES","14.11.2024 20:00 - 14.11.2024 20:15 (CET/CEST)","36","60"
"BZN|ES","14.11.2024 20:15 - 14.11.2024 20:30 (CET/CEST)","36","52"
"BZN|ES","14.11.2024 20:30 - 14.11.2024 20:45 (CET/CEST)","36","48"
"BZN|ES","14.11.2024 20:45 - 14.11.2024 21:00 (CET/CEST)","36","48"
"BZN|ES","14.11.2024 21:00 - 14.11.2024 21:15 (CET/CEST)","36","48"
"BZN|ES","14.11.2024 21:15 - 14.11.2024 21:30 (CET/CEST)","36","44"
"BZN|ES","14.11.2024 21:30 - 14.11.2024 21:45 (CET/CEST)","36","40"
"BZN|ES","14.11.2024 21:45 - 14.11.2024 22:00 (CET/CEST)","36","36"
"BZN|ES","14.11.2024 22:00 - 14.11.2024 22:15 (CET/CEST)","36","32"
"BZN|ES","14.11.2024 22:15 - 14.11.2024 22:30 (CET/CEST)","36","32"
"BZN|ES","14.11.2024 22:30 - 14.11.2024 22:45 (CET/CEST)","36","32"
"BZN|ES","14.11.2024 22:45 - 14.11.2024 23:00 (CET/CEST)","36","32"
"BZN|ES","14.11.2024 23:00 - 14.11.2024 23:15 (CET/CEST)","36","32"
"BZN|ES","14.11.2024 23:15 - 14.11.2024 23:30 (CET/CEST)","36","32"
"BZN|ES","14.11.2024 23:30 - 14.11.2024 23:45 (CET/CEST)","36","32"
"BZN|ES","14.11.2024 23:45 - 15.11.2024 00:00 (CET/CEST)","36","32"
"BZN|ES","16.11.2024 00:00 - 16.11.2024 00:15 (CET/CEST)","32","52"
"BZN|ES","16.11.2024 00:15 - 16.11.2024 00:30 (CET/CEST)","32","52"
"BZN|ES","16.11.2024 00:30 - 16.11.2024 00:45 (CET/CEST)","32","52"
"BZN|ES","16.11.2024 00:45 - 16.11.2024 01:00 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 01:00 - 16.11.2024 01:15 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 01:15 - 16.11.2024 01:30 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 01:30 - 16.11.2024 01:45 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 01:45 - 16.11.2024 02:00 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 02:00 - 16.11.2024 02:15 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 02:15 - 16.11.2024 02:30 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 02:30 - 16.11.2024 02:45 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 02:45 - 16.11.2024 03:00 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 03:00 - 16.11.2024 03:15 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 03:15 - 16.11.2024 03:30 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 03:30 - 16.11.2024 03:45 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 03:45 - 16.11.2024 04:00 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 04:00 - 16.11.2024 04:15 (CET/CEST)","32","44"
"BZN|ES","16.11.2024 04:15 - 16.11.2024 04:30 (CET/CEST)","32","44"
"BZN|ES","16.11.2024 04:30 - 16.11.2024 04:45 (CET/CEST)","32","44"
"BZN|ES","16.11.2024 04:45 - 16.11.2024 05:00 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 05:00 - 16.11.2024 05:15 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 05:15 - 16.11.2024 05:30 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 05:30 - 16.11.2024 05:45 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 05:45 - 16.11.2024 06:00 (CET/CEST)","32","44"
"BZN|ES","16.11.2024 06:00 - 16.11.2024 06:15 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 06:15 - 16.11.2024 06:30 (CET/CEST)","32","48"
"BZN|ES","16.11.2024 06:30 - 16.11.2024 06:45 (CET/CEST)","32","44"
"BZN|ES","16.11.2024 06:45 - 16.11.2024 07:00 (CET/CEST)","32","44"
"BZN|ES","16.11.2024 07:00 - 16.11.2024 07:15 (CET/CEST)","32","44"
"BZN|ES","16.11.2024 07:15 - 16.11.2024 07:30 (CET/CEST)","36","48"
"BZN|ES","16.11.2024 07:30 - 16.11.2024 07:45 (CET/CEST)","36","48"
"BZN|ES","16.11.2024 07:45 - 16.11.2024 08:00 (CET/CEST)","36","48"
"BZN|ES","16.11.2024 08:00 - 16.11.2024 08:15 (CET/CEST)","52","64"
"BZN|ES","16.11.2024 08:15 - 16.11.2024 08:30 (CET/CEST)","116","164"
"BZN|ES","16.11.2024 08:30 - 16.11.2024 08:45 (CET/CEST)","300","456"
"BZN|ES","16.11.2024 08:45 - 16.11.2024 09:00 (CET/CEST)","652","1036"
"BZN|ES","16.11.2024 09:00 - 16.11.2024 09:15 (CET/CEST)","1204","1840"
"BZN|ES","16.11.2024 09:15 - 16.11.2024 09:30 (CET/CEST)","1960","2832"
"BZN|ES","16.11.2024 09:30 - 16.11.2024 09:45 (CET/CEST)","2916","3808"
"BZN|ES","16.11.2024 09:45 - 16.11.2024 10:00 (CET/CEST)","3804","5052"
"BZN|ES","16.11.2024 10:00 - 16.11.2024 10:15 (CET/CEST)","4524","6028"
"BZN|ES","16.11.2024 10:15 - 16.11.2024 10:30 (CET/CEST)","5088","7112"
"BZN|ES","16.11.2024 10:30 - 16.11.2024 10:45 (CET/CEST)","5784","7776"
"BZN|ES","16.11.2024 10:45 - 16.11.2024 11:00 (CET/CEST)","6536","8120"
"BZN|ES","16.11.2024 11:00 - 16.11.2024 11:15 (CET/CEST)","7364","8360"
"BZN|ES","16.11.2024 11:15 - 16.11.2024 11:30 (CET/CEST)","7940","8468"
"BZN|ES","16.11.2024 11:30 - 16.11.2024 11:45 (CET/CEST)","8360","9064"
"BZN|ES","16.11.2024 11:45 - 16.11.2024 12:00 (CET/CEST)","9020","9364"
"BZN|ES","16.11.2024 12:00 - 16.11.2024 12:15 (CET/CEST)","9288","9444"
"BZN|ES","16.11.2024 12:15 - 16.11.2024 12:30 (CET/CEST)","9296","9412"
"BZN|ES","16.11.2024 12:30 - 16.11.2024 12:45 (CET/CEST)","9928","9596"
"BZN|ES","16.11.2024 12:45 - 16.11.2024 13:00 (CET/CEST)","10560","10044"
"BZN|ES","16.11.2024 13:00 - 16.11.2024 13:15 (CET/CEST)","10800","10104"
"BZN|ES","16.11.2024 13:15 - 16.11.2024 13:30 (CET/CEST)","11028","10140"
"BZN|ES","16.11.2024 13:30 - 16.11.2024 13:45 (CET/CEST)","11120","10136"
"BZN|ES","16.11.2024 13:45 - 16.11.2024 14:00 (CET/CEST)","11336","10448"
"BZN|ES","16.11.2024 14:00 - 16.11.2024 14:15 (CET/CEST)","11208","10512"
"BZN|ES","16.11.2024 14:15 - 16.11.2024 14:30 (CET/CEST)","11104","10540"
"BZN|ES","16.11.2024 14:30 - 16.11.2024 14:45 (CET/CEST)","11116","10012"
"BZN|ES","16.11.2024 14:45 - 16.11.2024 15:00 (CET/CEST)","11008","9988"
"BZN|ES","16.11.2024 15:00 - 16.11.2024 15:15 (CET/CEST)","10748","9452"
"BZN|ES","16.11.2024 15:15 - 16.11.2024 15:30 (CET/CEST)","10152","9332"
"BZN|ES","16.11.2024 15:30 - 16.11.2024 15:45 (CET/CEST)","9524","8988"
"BZN|ES","16.11.2024 15:45 - 16.11.2024 16:00 (CET/CEST)","9096","8728"
"BZN|ES","16.11.2024 16:00 - 16.11.2024 16:15 (CET/CEST)","8260","7980"
"BZN|ES","16.11.2024 16:15 - 16.11.2024 16:30 (CET/CEST)","7572","6788"
"BZN|ES","16.11.2024 16:30 - 16.11.2024 16:45 (CET/CEST)","6884","5816"
"BZN|ES","16.11.2024 16:45 - 16.11.2024 17:00 (CET/CEST)","5208","4448"
"BZN|ES","16.11.2024 17:00 - 16.11.2024 17:15 (CET/CEST)","3976","3180"
"BZN|ES","16.11.2024 17:15 - 16.11.2024 17:30 (CET/CEST)","2708","2084"
"BZN|ES","16.11.2024 17:30 - 16.11.2024 17:45 (CET/CEST)","1536","1196"
"BZN|ES","16.11.2024 17:45 - 16.11.2024 18:00 (CET/CEST)","800","584"
"BZN|ES","16.11.2024 18:00 - 16.11.2024 18:15 (CET/CEST)","268","264"
"BZN|ES","16.11.2024 18:15 - 16.11.2024 18:30 (CET/CEST)","84","100"
"BZN|ES","16.11.2024 18:30 - 16.11.2024 18:45 (CET/CEST)","68","52"
"BZN|ES","16.11.2024 18:45 - 16.11.2024 19:00 (CET/CEST)","68","48"
"BZN|ES","16.11.2024 19:00 - 16.11.2024 19:15 (CET/CEST)","68","48"
"BZN|ES","16.11.2024 19:15 - 16.11.2024 19:30 (CET/CEST)","64","48"
"BZN|ES","16.11.2024 19:30 - 16.11.2024 19:45 (CET/CEST)","56","44"
"BZN|ES","16.11.2024 19:45 - 16.11.2024 20:00 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 20:00 - 16.11.2024 20:15 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 20:15 - 16.11.2024 20:30 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 20:30 - 16.11.2024 20:45 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 20:45 - 16.11.2024 21:00 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 21:00 - 16.11.2024 21:15 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 21:15 - 16.11.2024 21:30 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 21:30 - 16.11.2024 21:45 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 21:45 - 16.11.2024 22:00 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 22:00 - 16.11.2024 22:15 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 22:15 - 16.11.2024 22:30 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 22:30 - 16.11.2024 22:45 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 22:45 - 16.11.2024 23:00 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 23:00 - 16.11.2024 23:15 (CET/CEST)","52","44"
"BZN|ES","16.11.2024 23:15 - 16.11.2024 23:30 (CET/CEST)","48","44"
"BZN|ES","16.11.2024 23:30 - 16.11.2024 23:45 (CET/CEST)","48","44"
"BZN|ES","16.11.2024 23:45 - 17.11.2024 00:00 (CET/CEST)","48","44"
"BZN|ES","18.11.2024 00:00 - 18.11.2024 00:15 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 00:15 - 18.11.2024 00:30 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 00:30 - 18.11.2024 00:45 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 00:45 - 18.11.2024 01:00 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 01:00 - 18.11.2024 01:15 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 01:15 - 18.11.2024 01:30 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 01:30 - 18.11.2024 01:45 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 01:45 - 18.11.2024 02:00 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 02:00 - 18.11.2024 02:15 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 02:15 - 18.11.2024 02:30 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 02:30 - 18.11.2024 02:45 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 02:45 - 18.11.2024 03:00 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 03:00 - 18.11.2024 03:15 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 03:15 - 18.11.2024 03:30 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 03:30 - 18.11.2024 03:45 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 03:45 - 18.11.2024 04:00 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 04:00 - 18.11.2024 04:15 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 04:15 - 18.11.2024 04:30 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 04:30 - 18.11.2024 04:45 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 04:45 - 18.11.2024 05:00 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 05:00 - 18.11.2024 05:15 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 05:15 - 18.11.2024 05:30 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 05:30 - 18.11.2024 05:45 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 05:45 - 18.11.2024 06:00 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 06:00 - 18.11.2024 06:15 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 06:15 - 18.11.2024 06:30 (CET/CEST)","44","56"
"BZN|ES","18.11.2024 06:30 - 18.11.2024 06:45 (CET/CEST)","44","56"
"BZN|ES","18.11.2024 06:45 - 18.11.2024 07:00 (CET/CEST)","44","52"
"BZN|ES","18.11.2024 07:00 - 18.11.2024 07:15 (CET/CEST)","44","36"
"BZN|ES","18.11.2024 07:15 - 18.11.2024 07:30 (CET/CEST)","44","36"
"BZN|ES","18.11.2024 07:30 - 18.11.2024 07:45 (CET/CEST)","44","36"
"BZN|ES","18.11.2024 07:45 - 18.11.2024 08:00 (CET/CEST)","44","36"
"BZN|ES","18.11.2024 08:00 - 18.11.2024 08:15 (CET/CEST)","56","40"
"BZN|ES","18.11.2024 08:15 - 18.11.2024 08:30 (CET/CEST)","152","88"
"BZN|ES","18.11.2024 08:30 - 18.11.2024 08:45 (CET/CEST)","504","336"
"BZN|ES","18.11.2024 08:45 - 18.11.2024 09:00 (CET/CEST)","1288","876"
"BZN|ES","18.11.2024 09:00 - 18.11.2024 09:15 (CET/CEST)","2516","1688"
"BZN|ES","18.11.2024 09:15 - 18.11.2024 09:30 (CET/CEST)","4244","2900"
"BZN|ES","18.11.2024 09:30 - 18.11.2024 09:45 (CET/CEST)","5984","4124"
"BZN|ES","18.11.2024 09:45 - 18.11.2024 10:00 (CET/CEST)","7548","5084"
"BZN|ES","18.11.2024 10:00 - 18.11.2024 10:15 (CET/CEST)","8896","6320"
"BZN|ES","18.11.2024 10:15 - 18.11.2024 10:30 (CET/CEST)","10136","7236"
"BZN|ES","18.11.2024 10:30 - 18.11.2024 10:45 (CET/CEST)","10968","8208"
"BZN|ES","18.11.2024 10:45 - 18.11.2024 11:00 (CET/CEST)","11548","8844"
"BZN|ES","18.11.2024 11:00 - 18.11.2024 11:15 (CET/CEST)","12024","9016"
"BZN|ES","18.11.2024 11:15 - 18.11.2024 11:30 (CET/CEST)","11964","9052"
"BZN|ES","18.11.2024 11:30 - 18.11.2024 11:45 (CET/CEST)","12360","9476"
"BZN|ES","18.11.2024 11:45 - 18.11.2024 12:00 (CET/CEST)","12736","9884"
"BZN|ES","18.11.2024 12:00 - 18.11.2024 12:15 (CET/CEST)","12640","10036"
"BZN|ES","18.11.2024 12:15 - 18.11.2024 12:30 (CET/CEST)","12572","10296"
"BZN|ES","18.11.2024 12:30 - 18.11.2024 12:45 (CET/CEST)","12496","10652"
"BZN|ES","18.11.2024 12:45 - 18.11.2024 13:00 (CET/CEST)","12620","10640"
"BZN|ES","18.11.2024 13:00 - 18.11.2024 13:15 (CET/CEST)","12620","10832"
"BZN|ES","18.11.2024 13:15 - 18.11.2024 13:30 (CET/CEST)","12612","10928"
"BZN|ES","18.11.2024 13:30 - 18.11.2024 13:45 (CET/CEST)","12456","11252"
"BZN|ES","18.11.2024 13:45 - 18.11.2024 14:00 (CET/CEST)","12420","11364"
"BZN|ES","18.11.2024 14:00 - 18.11.2024 14:15 (CET/CEST)","12508","11500"
"BZN|ES","18.11.2024 14:15 - 18.11.2024 14:30 (CET/CEST)","12648","11552"
"BZN|ES","18.11.2024 14:30 - 18.11.2024 14:45 (CET/CEST)","12608","11400"
